Unnamed: 0,Gender,EthnicGroup,ParentEduc,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,WklyStudyHours,Average Score
998,0,2,5,1,married,1,1,Few,5 - 10,0.0067
999,0,4,0,0,married,3,0,Few,5 - 10,0.0072666666666666
0,0,4,3,1,divorced,1,1,Moderate,> 10,0.0081333333333333
1,1,5,1,1,married,1,0,Few,5 - 10,0.0056333333333333
2,1,2,5,0,married,2,0,Few,< 5,0.0050999999999999
3,1,0,3,1,married,0,1,,5 - 10,0.0091666666666666
4,0,3,2,0,married,1,1,Few,< 5,0.0079666666666666
5,1,4,2,0,married,2,1,Few,> 10,0.0077
6,0,0,3,1,married,1,1,Few,> 10,0.0062333333333333
7,0,2,1,0,single,0,1,Few,< 5,0.0078666666666666
8,0,4,2,0,single,2,1,Few,5 - 10,0.0077666666666666
9,0,3,1,1,single,2,1,Moderate,,0.0081666666666666
10,1,2,4,1,divorced,0,0,Moderate,5 - 10,0.0047333333333333
11,1,4,3,1,divorced,2,0,Few,5 - 10,0.0081333333333333
12,0,5,0,1,married,1,1,,5 - 10,0.0068
13,0,3,4,1,married,2,1,Few,5 - 10,0.0075666666666666
14,0,5,2,1,married,2,0,Moderate,5 - 10,0.0079333333333333
15,1,3,0,1,married,2,1,Few,5 - 10,0.0041666666666666
16,1,3,0,0,single,1,1,Few,5 - 10,0.0068333333333333
17,0,1,2,0,divorced,2,0,,5 - 10,0.0083666666666666
19,0,3,3,1,,2,1,Few,5 - 10,0.0084
20,1,2,4,0,married,0,1,Moderate,5 - 10,0.0062666666666666
21,0,1,5,1,single,1,1,Moderate,5 - 10,0.0062666666666666
22,0,0,5,1,married,2,1,,< 5,0.0036333333333333
23,1,2,5,1,married,2,1,Moderate,5 - 10,0.0017
24,1,1,3,1,single,0,0,Moderate,5 - 10,0.0068333333333333
25,0,2,5,1,married,2,1,Few,,0.0046333333333333
26,0,3,5,1,married,2,0,Few,< 5,0.0077
27,0,2,4,1,divorced,2,1,Few,5 - 10,0.0051333333333333
29,1,3,0,1,married,2,0,Few,> 10,0.0060666666666666
30,0,3,6,0,married,1,1,,5 - 10,0.0081
31,0,1,5,1,single,0,0,Moderate,< 5,0.0043999999999999
32,0,2,3,0,married,2,1,Few,< 5,0.0090333333333333
33,1,4,0,0,married,1,1,,5 - 10,0.0087666666666666
35,0,1,0,0,married,1,1,Few,< 5,0.0069
36,1,3,5,1,,0,1,Moderate,> 10,0.0044666666666666
37,1,3,3,1,married,0,1,Moderate,> 10,0.0067666666666666
38,1,4,2,0,married,1,0,Few,5 - 10,0.0096
40,1,2,3,1,single,0,0,Moderate,5 - 10,0.0072333333333333
41,1,3,2,0,married,0,0,Few,< 5,0.0055333333333333
42,1,3,2,0,single,2,1,,> 10,0.0074666666666666
45,0,5,5,1,widowed,2,1,Few,5 - 10,0.0057
46,0,1,4,1,married,2,0,Moderate,5 - 10,0.0081666666666666
47,0,1,4,1,married,0,0,Few,5 - 10,0.006
49,0,3,2,0,married,1,0,Moderate,< 5,0.0069333333333333
50,1,2,1,1,single,0,1,Few,,0.0063666666666666
51,0,5,5,1,married,1,1,Few,5 - 10,0.0047
52,0,3,1,1,single,0,1,,5 - 10,0.008
53,1,3,4,1,single,2,1,Few,5 - 10,0.0052333333333333
54,1,2,0,1,divorced,0,0,,5 - 10,0.0065333333333333
55,1,5,4,0,married,2,1,Moderate,5 - 10,0.0068333333333333
56,1,2,2,1,divorced,2,0,Few,5 - 10,0.0075666666666666
57,1,2,0,1,widowed,2,0,Few,5 - 10,0.0062
58,0,2,0,1,married,0,0,Few,5 - 10,0.0086
59,1,1,4,1,married,2,1,Few,< 5,0.0069
60,0,3,4,1,married,1,0,Moderate,< 5,0.0065333333333333
61,1,4,2,1,,1,0,Moderate,> 10,0.0043999999999999
62,1,0,1,1,married,1,0,Many,< 5,0.0067
63,0,2,0,1,single,2,1,,,0.0070999999999999
64,1,0,5,0,married,3,0,Moderate,< 5,0.0039333333333333
65,0,2,5,1,single,1,1,Few,> 10,0.0037666666666666
66,1,3,1,1,,2,1,Many,5 - 10,0.0088333333333333
67,0,3,1,0,married,2,1,Few,5 - 10,0.0094333333333333
68,1,4,4,1,married,1,1,Few,5 - 10,0.0058
69,1,1,0,0,married,2,1,Few,< 5,0.0084
70,1,2,1,0,widowed,1,1,Moderate,5 - 10,0.0070333333333333
71,0,2,6,1,divorced,2,1,Few,< 5,0.0054333333333333
72,0,3,0,1,single,2,2,,> 10,0.0053333333333333
73,1,2,5,1,married,0,1,Moderate,5 - 10,0.0068
74,0,3,1,1,married,1,1,Moderate,5 - 10,0.0059
75,1,4,4,0,divorced,1,1,Few,< 5,0.0077333333333333
76,1,5,2,0,single,2,1,,< 5,0.0059
77,1,2,2,1,married,2,1,Moderate,> 10,0.0051333333333333
78,0,3,5,1,single,0,0,Moderate,< 5,0.0059666666666666
79,0,1,4,2,married,1,1,Few,5 - 10,0.006
80,0,2,4,1,married,1,0,Moderate,5 - 10,0.0075333333333333
81,1,3,2,1,divorced,2,1,,5 - 10,0.0062666666666666
82,1,3,1,1,single,2,1,Few,5 - 10,0.0069666666666666
83,1,5,4,1,married,2,0,Few,> 10,0.0067666666666666
84,1,5,2,0,,2,1,Few,< 5,0.0071666666666666
85,1,3,4,0,single,1,0,Few,5 - 10,0.0065333333333333
86,0,2,4,0,married,2,1,Few,5 - 10,0.0082666666666666
88,0,0,0,1,married,2,0,Moderate,5 - 10,0.0059
89,0,3,5,1,married,2,1,Moderate,5 - 10,0.0087999999999999
90,1,5,4,0,divorced,1,1,,5 - 10,0.0057333333333333
91,1,0,0,1,married,1,1,Few,5 - 10,0.0076333333333333
92,1,3,4,0,married,2,0,Moderate,> 10,0.0080666666666666
93,0,4,5,1,,2,0,Moderate,< 5,0.0053666666666666
94,0,4,2,1,divorced,2,1,Moderate,< 5,0.0076333333333333
95,1,2,6,1,married,1,1,Moderate,> 10,0.0036333333333333
96,0,2,5,0,married,1,1,Few,5 - 10,0.0071666666666666
97,0,1,1,0,,2,0,Moderate,5 - 10,0.0067333333333333
98,0,1,1,0,single,0,0,Few,< 5,0.0068333333333333
99,1,3,1,0,married,1,1,,5 - 10,0.0074666666666666
100,0,1,0,1,married,1,1,Moderate,> 10,0.0055666666666666
101,0,3,2,0,married,0,1,Moderate,5 - 10,0.0081666666666666
102,0,4,4,1,married,2,1,,> 10,0.0061666666666666
103,0,4,0,1,married,1,0,Moderate,5 - 10,0.0073333333333333
104,0,3,2,0,single,1,0,Few,< 5,0.0089
105,0,1,5,1,single,2,1,Few,,0.0056666666666666
106,0,2,0,0,single,2,1,Few,> 10,0.0051666666666666
107,1,1,0,1,single,2,1,Moderate,< 5,0.0076333333333333
108,1,4,1,1,,1,1,Many,5 - 10,0.0089666666666666
109,0,1,0,0,single,1,0,Few,,0.0091666666666666
110,1,2,4,2,divorced,1,1,Few,5 - 10,0.0054
111,1,2,2,2,divorced,2,0,Few,< 5,0.0075666666666666
112,0,4,2,1,divorced,1,1,Moderate,> 10,0.0087333333333333
113,0,1,0,1,married,2,1,,< 5,0.0056
114,1,1,6,1,married,2,1,Few,< 5,0.0049333333333333
115,0,2,0,1,married,2,1,Moderate,5 - 10,0.0073666666666666
116,1,2,2,2,married,2,1,Moderate,5 - 10,0.0061666666666666
117,0,0,0,1,married,0,1,,5 - 10,0.0072
118,1,2,5,1,single,1,1,Moderate,5 - 10,0.008
119,0,5,2,0,married,1,1,Few,5 - 10,0.0073333333333333
120,0,3,5,0,single,2,0,Few,< 5,0.0059666666666666
121,0,1,5,0,divorced,1,1,Few,< 5,0.0059333333333333
122,0,2,4,0,married,2,1,Few,5 - 10,0.0094333333333333
123,1,2,3,1,widowed,2,1,Few,5 - 10,0.0076333333333333
124,0,3,2,1,divorced,1,1,Few,5 - 10,0.0062666666666666
125,1,3,3,1,single,0,1,Few,5 - 10,0.0083333333333333
126,1,2,0,1,single,2,1,Moderate,5 - 10,0.0062666666666666
127,1,2,1,1,married,2,1,,5 - 10,0.0037666666666666
128,1,1,2,2,married,1,1,Moderate,5 - 10,0.0049333333333333
129,0,4,4,1,married,1,1,Few,5 - 10,0.0066
132,0,1,4,0,single,2,1,Few,5 - 10,0.0089333333333333
133,0,2,6,1,married,3,1,Moderate,> 10,0.0088666666666666
134,0,2,2,1,divorced,2,0,Many,5 - 10,0.0066
135,1,3,5,1,divorced,2,1,,> 10,0.0068333333333333
136,0,1,1,1,married,2,2,Few,5 - 10,0.0044666666666666
137,0,3,2,1,married,2,1,Few,5 - 10,0.0027333333333333
138,1,3,2,0,married,0,0,Few,> 10,0.0068333333333333
139,1,1,5,1,married,2,1,Few,> 10,0.0067
140,0,1,6,0,married,0,1,Few,,0.0047333333333333
141,0,4,5,0,married,2,0,Moderate,5 - 10,0.0086666666666666
142,1,2,6,2,single,2,1,Few,> 10,0.0074333333333333
143,1,4,5,1,married,2,0,Moderate,5 - 10,0.0057333333333333
144,0,2,0,0,single,1,1,Few,5 - 10,0.0072
145,1,1,0,0,married,1,1,Few,> 10,0.0084333333333333
146,1,4,1,2,married,2,1,Few,> 10,0.0097
148,1,2,1,2,married,1,0,Few,< 5,0.0097333333333333
149,0,3,5,0,,2,1,,> 10,0.0084
150,1,4,5,0,,2,1,Moderate,5 - 10,0.0059
151,1,4,2,1,divorced,1,0,Few,5 - 10,0.0040333333333333
152,0,2,4,0,,3,1,,< 5,0.0075
153,1,3,3,1,single,0,1,Few,5 - 10,0.0070666666666666
154,1,3,4,1,married,2,2,Few,5 - 10,0.0059
155,1,3,4,2,married,0,1,Few,5 - 10,0.0063666666666666
156,1,4,0,0,married,2,0,Moderate,5 - 10,0.0068
157,0,3,5,1,married,2,1,Few,5 - 10,0.0046666666666666
159,0,3,6,1,married,2,0,Moderate,< 5,0.0058666666666666
160,0,3,4,1,divorced,0,1,Few,5 - 10,0.0085333333333333
161,1,1,5,1,married,2,1,Few,5 - 10,0.0075666666666666
162,0,1,5,0,married,2,1,Few,5 - 10,0.0078
163,1,1,2,1,married,1,1,Few,5 - 10,0.0072666666666666
164,1,4,4,1,married,2,1,Moderate,> 10,0.0055333333333333
165,1,3,4,1,married,1,0,Moderate,< 5,0.0076666666666666
166,0,2,4,0,married,0,1,Moderate,5 - 10,0.0089666666666666
167,0,3,4,1,married,1,0,Moderate,5 - 10,0.0085333333333333
168,0,3,1,0,single,1,0,Few,< 5,0.0094
170,1,3,2,1,divorced,1,0,Moderate,< 5,0.006
171,1,4,6,1,single,1,1,Few,5 - 10,0.0051333333333333
172,1,4,4,1,married,1,0,Few,< 5,0.0091
174,1,1,0,0,married,0,0,Many,> 10,0.0085
175,1,2,2,0,single,2,1,Few,5 - 10,0.0071666666666666
176,0,2,5,1,,0,0,Few,5 - 10,0.0059
177,0,3,4,1,married,1,1,Few,5 - 10,0.0084333333333333
178,1,3,5,2,married,2,0,Moderate,> 10,0.0042
179,1,1,0,0,single,1,1,Few,> 10,0.0075666666666666
180,1,2,5,1,divorced,2,0,Moderate,5 - 10,0.0042333333333333
181,1,2,0,1,single,2,1,Few,5 - 10,0.0067
182,1,3,6,0,married,1,1,Few,5 - 10,0.0059333333333333
183,1,0,2,1,married,2,1,Few,5 - 10,0.0067333333333333
184,1,1,4,2,single,0,0,,< 5,0.0079333333333333
185,1,0,3,1,married,2,1,Moderate,< 5,0.0057666666666666
186,0,4,0,1,married,2,0,Few,5 - 10,0.0060999999999999
187,1,1,4,1,married,2,1,Few,5 - 10,0.0051333333333333
188,0,2,4,1,married,2,1,Moderate,< 5,0.0040666666666666
189,0,2,0,1,married,2,0,Few,5 - 10,0.0057333333333333
190,0,4,1,1,,2,1,Moderate,> 10,0.01
191,1,3,1,2,married,1,1,Moderate,5 - 10,0.0084666666666666
192,1,3,0,1,single,0,1,Few,< 5,0.0082
194,1,1,0,0,married,0,1,,< 5,0.0036666666666666
195,1,3,0,0,married,2,0,Moderate,< 5,0.0073999999999999
196,0,1,3,0,single,2,0,Moderate,< 5,0.0057333333333333
197,1,4,4,1,divorced,1,1,Few,5 - 10,0.0070999999999999
198,0,3,5,0,married,1,1,Moderate,< 5,0.0077666666666666
199,1,1,4,1,single,0,0,Moderate,< 5,0.0060333333333333
200,0,2,1,1,single,2,1,,5 - 10,0.0060333333333333
201,1,5,6,0,married,0,0,Many,< 5,0.0075
202,1,1,4,1,married,2,1,Few,> 10,0.0033333333333333
203,1,1,5,1,single,2,1,Moderate,5 - 10,0.0057333333333333
204,0,3,4,1,married,1,1,,< 5,0.0076
205,0,2,6,0,single,2,1,Few,> 10,0.0080666666666666
207,0,1,4,0,married,2,0,,< 5,0.008
209,0,3,6,1,single,1,1,Many,< 5,0.0067333333333333
210,1,4,5,0,divorced,2,1,Few,,0.0078
211,0,1,2,0,divorced,1,0,Moderate,5 - 10,0.0062666666666666
212,0,2,5,1,,1,0,Moderate,5 - 10,0.0087
213,1,2,3,2,single,2,1,Moderate,5 - 10,0.0093
214,0,0,5,2,single,1,0,Few,5 - 10,0.0046666666666666
215,1,1,2,1,single,2,0,Moderate,5 - 10,0.0069
216,0,5,0,1,married,0,1,Moderate,< 5,0.0051666666666666
217,1,1,5,1,divorced,2,0,Moderate,5 - 10,0.0081
218,1,3,0,1,married,1,1,Few,< 5,0.0069666666666666
219,0,2,3,0,divorced,1,1,,5 - 10,0.0097
220,1,2,2,0,married,1,1,Few,< 5,0.0069666666666666
221,0,2,1,0,married,2,1,Few,5 - 10,0.0072666666666666
222,1,1,5,2,married,1,1,Moderate,> 10,0.0062
223,0,4,4,1,married,2,1,Moderate,5 - 10,0.0063333333333333
224,1,3,2,0,married,0,0,Moderate,5 - 10,0.0078666666666666
225,0,2,4,1,married,0,1,Few,5 - 10,0.004
226,0,2,2,1,married,1,1,Few,> 10,0.0093
227,1,0,1,1,single,1,0,Few,> 10,0.0063333333333333
228,1,0,1,1,single,2,1,Few,< 5,0.0066
229,0,3,1,0,divorced,2,0,Moderate,5 - 10,0.0061666666666666
230,0,2,4,1,divorced,2,0,Moderate,5 - 10,0.0086666666666666
231,0,1,0,1,single,2,1,Few,< 5,0.0069
232,0,5,1,0,divorced,2,1,,> 10,0.0059
233,1,1,2,1,married,2,1,Moderate,5 - 10,0.0065333333333333
234,1,4,0,1,,2,1,Moderate,5 - 10,0.0061666666666666
235,1,3,3,2,married,2,1,Few,5 - 10,0.008
237,1,1,2,1,single,2,0,Few,5 - 10,0.0062333333333333
238,1,1,1,1,single,1,2,Few,> 10,0.0076333333333333
239,1,2,5,0,married,2,0,Few,5 - 10,0.0050333333333333
240,0,1,0,1,single,1,1,,5 - 10,0.0072666666666666
241,0,3,5,0,divorced,1,1,Few,> 10,0.0088666666666666
242,0,1,2,1,married,2,0,Moderate,5 - 10,0.0063
243,0,2,2,2,married,2,1,Many,> 10,0.0075
244,0,1,3,0,widowed,1,1,Few,5 - 10,0.0092666666666666
245,0,0,0,0,divorced,2,0,Few,< 5,0.0060333333333333
246,0,2,0,1,married,1,1,Few,> 10,0.0057333333333333
247,0,4,6,0,married,1,0,Moderate,5 - 10,0.0095333333333333
248,1,1,0,1,married,1,1,Moderate,5 - 10,0.0032
249,0,0,0,1,married,2,0,Few,> 10,0.0056666666666666
250,1,1,2,0,married,2,1,Few,< 5,0.0063333333333333
251,0,0,4,1,single,0,1,,< 5,0.0041666666666666
252,0,3,6,1,married,1,1,Few,5 - 10,0.0086666666666666
253,0,5,0,2,divorced,1,1,Moderate,5 - 10,0.0077
255,1,1,4,0,married,2,0,Moderate,5 - 10,0.0059333333333333
256,1,3,3,1,married,1,0,Few,5 - 10,0.0066333333333333
257,0,2,5,1,married,2,1,,,0.0066333333333333
259,1,3,4,2,married,0,0,Few,> 10,0.0070666666666666
260,0,4,2,0,single,2,0,Few,5 - 10,0.0093333333333333
261,0,2,5,0,married,1,1,,< 5,0.0064
262,1,4,6,0,married,1,0,Few,5 - 10,0.0092
264,0,4,6,0,single,1,0,Moderate,5 - 10,0.0085
265,0,1,6,1,single,2,1,Moderate,> 10,0.0048
266,0,2,1,1,single,2,1,,< 5,0.0066333333333333
267,0,3,5,0,single,0,0,Few,5 - 10,0.0069666666666666
268,0,4,2,0,married,2,1,Moderate,5 - 10,0.0088333333333333
269,1,2,1,1,married,1,1,Moderate,5 - 10,0.0090666666666666
270,0,3,2,0,single,2,1,Few,> 10,0.006
271,0,3,1,1,single,0,0,Few,5 - 10,0.0049666666666666
272,1,0,4,1,divorced,2,1,Moderate,5 - 10,0.0047333333333333
273,0,3,5,1,divorced,1,0,Few,< 5,0.0069333333333333
275,1,4,0,1,married,1,1,Many,5 - 10,0.0092333333333333
276,1,1,3,1,single,2,0,Moderate,> 10,0.0033
277,0,0,0,1,married,1,1,Few,< 5,0.005
278,0,2,1,1,divorced,2,1,Moderate,< 5,0.0075333333333333
279,1,2,6,0,divorced,2,1,Few,> 10,0.0083
280,0,2,5,1,single,2,1,,> 10,0.0069
281,0,2,0,0,married,2,2,Few,5 - 10,0.0094
282,0,3,0,1,single,2,1,,5 - 10,0.0071333333333333
283,0,1,3,1,single,2,1,Moderate,5 - 10,0.0058
284,1,2,5,2,married,2,1,Moderate,< 5,0.007
285,1,2,5,1,single,1,1,Moderate,5 - 10,0.0062666666666666
286,0,2,2,1,single,2,1,Few,5 - 10,0.0071333333333333
287,0,2,1,0,married,1,1,Moderate,5 - 10,0.0068
288,1,4,4,1,married,1,1,Few,< 5,0.009
289,0,2,6,0,married,1,0,,> 10,0.0055666666666666
290,1,4,0,1,married,0,0,Few,> 10,0.0058333333333333
291,1,3,4,1,married,2,1,Few,5 - 10,0.0060333333333333
292,0,2,0,1,divorced,0,1,Few,> 10,0.0070666666666666
293,0,0,5,1,married,2,1,Few,< 5,0.0063333333333333
294,0,1,3,1,married,0,1,Few,> 10,0.0089666666666666
295,0,1,2,0,single,2,1,,< 5,0.0076666666666666
296,1,4,5,1,married,2,0,Moderate,5 - 10,0.0059
297,0,4,4,1,married,2,1,,,0.0078333333333333
298,0,2,0,2,single,0,0,Few,5 - 10,0.0059333333333333
299,1,1,5,1,married,1,0,Few,< 5,0.0067333333333333
300,0,3,4,1,divorced,1,1,Few,5 - 10,0.0057
301,1,3,6,1,married,1,0,Few,5 - 10,0.007
302,1,1,2,1,divorced,2,1,Few,5 - 10,0.0070666666666666
303,1,3,5,0,married,2,2,Moderate,5 - 10,0.0080333333333333
304,0,2,5,0,married,2,1,Few,,0.005
305,0,3,1,1,married,0,1,Few,< 5,0.0065333333333333
306,0,2,6,0,married,2,1,Few,> 10,0.0052
307,1,0,0,1,single,2,1,Moderate,5 - 10,0.0059
308,0,2,5,0,married,0,2,Few,5 - 10,0.0064333333333333
311,0,4,1,1,married,1,0,Many,5 - 10,0.0094
312,1,1,6,1,married,2,1,Moderate,5 - 10,0.0053333333333333
313,0,3,4,1,single,2,1,,< 5,0.0063
314,1,2,5,0,divorced,3,1,Few,5 - 10,0.0067666666666666
315,0,3,0,0,single,1,1,Moderate,> 10,0.0091
317,1,1,6,1,single,1,1,Few,5 - 10,0.0050999999999999
318,0,3,4,0,married,2,1,Moderate,< 5,0.0084333333333333
319,0,4,2,2,married,2,1,Few,> 10,0.0083666666666666
320,1,2,6,1,single,0,0,Few,5 - 10,0.0082333333333333
321,0,2,4,2,married,1,1,Few,< 5,0.0057333333333333
322,0,3,5,0,married,1,1,,5 - 10,0.0097666666666666
323,1,2,6,1,married,2,0,Few,< 5,0.0057333333333333
324,1,5,0,0,married,2,1,Few,< 5,0.0077666666666666
325,0,0,1,0,married,1,2,Moderate,< 5,0.0082666666666666
326,1,2,0,0,divorced,2,2,,> 10,0.0079333333333333
327,0,3,5,1,married,2,0,Moderate,5 - 10,0.0054333333333333
328,0,3,4,0,married,2,1,,< 5,0.0073666666666666
329,0,2,6,1,single,2,0,Few,5 - 10,0.0072
330,1,2,0,1,married,2,0,Few,5 - 10,0.0068666666666666
331,0,1,2,1,single,2,1,Few,5 - 10,0.0046333333333333
332,1,1,3,0,married,1,1,,> 10,0.0079
333,1,3,5,0,married,0,1,Moderate,> 10,0.0048666666666666
334,0,0,2,1,divorced,2,1,,5 - 10,0.0070333333333333
335,1,1,5,2,married,2,0,Few,5 - 10,0.0064
336,0,1,4,1,married,2,1,Moderate,> 10,0.0060333333333333
337,1,4,4,1,widowed,2,0,Moderate,5 - 10,0.0086333333333333
338,1,0,3,0,married,0,1,,5 - 10,0.0062333333333333
339,0,2,4,0,married,1,0,Few,5 - 10,0.0073666666666666
340,0,1,0,1,divorced,1,1,Few,> 10,0.0085
341,1,1,6,1,married,0,0,Few,< 5,0.0052666666666666
342,0,2,5,2,married,2,1,Moderate,5 - 10,0.0074666666666666
343,0,5,4,0,single,2,0,Moderate,< 5,0.0082
344,1,4,4,0,single,1,1,Few,5 - 10,0.0069333333333333
345,0,3,2,1,married,2,0,Few,< 5,0.0091
347,1,4,4,1,divorced,2,1,Few,5 - 10,0.0056333333333333
348,0,0,4,0,single,2,0,Moderate,5 - 10,0.0072666666666666
349,0,5,5,1,divorced,0,1,Few,< 5,0.0084333333333333
351,1,0,4,1,single,1,1,Moderate,< 5,0.0051666666666666
352,1,2,5,1,married,2,1,Moderate,5 - 10,0.0048
353,1,1,4,1,single,2,0,Few,< 5,0.0058
354,1,1,0,0,married,2,1,,5 - 10,0.0059
355,0,3,2,1,married,3,2,Moderate,> 10,0.004
356,1,2,0,0,single,0,0,Moderate,5 - 10,0.0062
357,0,1,5,0,married,2,2,Moderate,< 5,0.0067
358,1,3,2,0,divorced,2,0,Few,5 - 10,0.0062666666666666
359,0,3,5,0,divorced,1,1,Many,,0.0091666666666666
360,1,1,4,0,single,2,1,Few,5 - 10,0.0072999999999999
361,0,4,5,1,married,2,1,Few,< 5,0.0054
362,1,4,1,1,single,1,1,Moderate,5 - 10,0.0071666666666666
363,1,0,4,1,married,2,1,Moderate,5 - 10,0.0038333333333333
364,1,1,1,1,married,2,1,Few,5 - 10,0.0054333333333333
365,0,3,4,0,married,2,1,Moderate,5 - 10,0.0077666666666666
366,1,2,5,1,married,0,1,Moderate,> 10,0.0083666666666666
367,1,5,4,2,married,1,1,Few,5 - 10,0.0054666666666666
369,1,3,1,0,married,2,0,Few,> 10,0.0068333333333333
370,1,1,0,1,single,2,1,Moderate,5 - 10,0.0064333333333333
371,0,3,0,1,married,0,1,Few,5 - 10,0.0089666666666666
372,0,4,5,1,single,1,1,,5 - 10,0.0086666666666666
373,0,4,4,0,married,2,0,Moderate,5 - 10,0.0076333333333333
374,1,1,1,1,divorced,1,1,Moderate,5 - 10,0.0059
375,0,5,6,2,married,1,1,,> 10,0.0047666666666666
376,1,2,0,1,divorced,0,1,,5 - 10,0.0066333333333333
377,0,5,6,1,single,2,1,Moderate,5 - 10,0.0062666666666666
378,1,1,5,1,married,0,1,Few,> 10,0.0069
379,0,0,1,1,divorced,2,0,Few,> 10,0.0075333333333333
380,1,2,5,2,married,2,0,Few,5 - 10,0.0063666666666666
381,0,1,4,1,married,2,2,Few,> 10,0.0086
382,0,2,4,0,married,2,1,,5 - 10,0.0062333333333333
383,0,3,2,1,single,2,0,Moderate,> 10,0.0067333333333333
384,1,4,4,1,,2,0,Few,5 - 10,0.0072999999999999
385,0,1,2,0,divorced,2,1,Moderate,5 - 10,0.0079666666666666
388,1,4,0,1,married,2,1,Moderate,> 10,0.0073666666666666
389,0,3,5,0,divorced,1,1,Moderate,5 - 10,0.0069666666666666
390,0,5,0,1,married,2,1,Moderate,5 - 10,0.0087666666666666
391,1,3,1,1,single,1,1,Moderate,< 5,0.0068666666666666
392,0,4,2,0,married,2,1,Moderate,5 - 10,0.0079
393,0,3,5,0,married,2,1,Few,5 - 10,0.0066
394,0,2,0,1,single,2,0,Moderate,< 5,0.0081333333333333
396,0,2,1,1,married,2,1,Moderate,5 - 10,0.0055
397,1,2,2,0,married,2,0,Moderate,< 5,0.0090333333333333
398,1,2,0,0,married,2,1,Moderate,< 5,0.0081
399,0,3,0,0,single,2,1,Few,,0.0082
400,0,4,2,0,married,1,0,Few,5 - 10,0.0072666666666666
401,1,4,2,1,divorced,2,2,Few,> 10,0.0058333333333333
402,1,5,0,1,,2,1,Few,> 10,0.0066666666666666
404,1,2,0,2,single,2,1,Few,> 10,0.0067
405,1,2,0,0,divorced,2,1,Few,< 5,0.0067333333333333
406,1,3,0,0,single,2,0,Few,> 10,0.0070999999999999
407,1,1,0,0,married,2,1,Few,5 - 10,0.0067
409,1,2,1,0,single,0,1,Moderate,,0.0060999999999999
410,0,0,5,1,married,1,0,Moderate,> 10,0.0044666666666666
411,1,3,4,1,,1,1,Few,5 - 10,0.0081333333333333
412,1,1,4,2,married,1,1,Few,5 - 10,0.0071666666666666
413,1,3,4,1,married,1,0,Few,5 - 10,0.0048666666666666
414,0,2,4,1,single,2,0,Few,5 - 10,0.0063333333333333
415,1,1,5,1,married,1,0,Moderate,< 5,0.0042
417,1,1,4,0,married,0,1,Moderate,5 - 10,0.0066666666666666
418,0,3,4,1,single,0,1,Many,5 - 10,0.0070666666666666
419,0,0,5,1,married,1,1,Few,< 5,0.0027666666666666
420,0,2,0,2,widowed,2,1,Few,< 5,0.0056333333333333
421,0,2,0,0,married,2,0,Few,> 10,0.0064333333333333
422,1,2,3,0,single,1,1,Few,5 - 10,0.0079333333333333
423,0,1,2,0,single,1,1,Moderate,5 - 10,0.0073333333333333
424,1,3,5,1,single,1,0,Moderate,< 5,0.0082666666666666
426,0,2,5,1,single,2,1,Moderate,5 - 10,0.0067
427,0,3,1,1,single,2,0,Few,5 - 10,0.0068333333333333
428,1,1,4,0,single,2,1,Moderate,5 - 10,0.0064333333333333
429,0,1,0,1,married,1,1,Moderate,5 - 10,0.0061666666666666
431,0,2,0,1,divorced,2,1,Moderate,< 5,0.0072999999999999
432,0,2,5,0,married,2,1,,< 5,0.0088666666666666
433,0,3,4,0,single,1,0,Moderate,5 - 10,0.0053
434,1,2,5,0,married,1,0,Few,< 5,0.0055
435,0,3,2,1,widowed,3,1,Few,5 - 10,0.0085666666666666
436,1,4,0,0,married,1,1,Few,> 10,0.0092333333333333
437,0,4,2,1,,1,0,Few,5 - 10,0.0058333333333333
438,1,2,0,1,,2,1,Moderate,< 5,0.0026666666666666
439,1,2,5,1,married,3,0,Few,5 - 10,0.0062666666666666
440,0,3,4,1,married,1,1,Few,5 - 10,0.0070333333333333
441,0,2,4,0,divorced,0,1,Moderate,5 - 10,0.0076
442,0,3,0,1,single,0,1,,> 10,0.0068666666666666
443,0,2,4,0,married,1,1,Few,5 - 10,0.0062666666666666
444,0,2,5,2,married,2,1,Few,5 - 10,0.0042333333333333
445,1,2,4,0,married,3,1,,5 - 10,0.009
446,0,1,5,0,single,2,0,Few,,0.0047
447,1,3,1,1,single,2,1,Few,5 - 10,0.0068666666666666
448,0,3,2,1,married,2,1,Few,5 - 10,0.0066
449,0,2,0,0,single,1,0,Moderate,< 5,0.0073999999999999
451,0,5,2,1,divorced,1,1,Few,5 - 10,0.0081333333333333
452,1,0,1,2,married,3,0,,5 - 10,0.0051333333333333
453,0,1,1,1,married,1,1,Few,5 - 10,0.0084333333333333
454,0,2,4,1,married,0,0,Moderate,< 5,0.0053
455,1,5,0,1,married,0,1,Few,< 5,0.0057666666666666
456,1,2,2,1,married,1,2,Few,5 - 10,0.0041666666666666
457,0,2,0,1,single,2,0,Moderate,5 - 10,0.0096666666666666
458,0,1,0,1,single,2,1,Few,5 - 10,0.0058333333333333
459,1,2,4,1,married,0,0,Few,5 - 10,0.0057333333333333
460,0,1,3,1,married,3,1,Many,5 - 10,0.0059333333333333
461,0,2,0,0,single,2,0,,> 10,0.0089
462,0,4,5,0,married,2,0,Few,5 - 10,0.0059
