Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,WklyStudyHours,MathScore,ReadingScore,WritingScore
120,1,2,5,standard,1,married,1,1,Few,5 - 10,0.07,0.053,0.06
121,1,3,3,standard,1,single,2,1,,5 - 10,0.081,0.082,0.083
122,0,4,4,standard,1,married,2,1,Few,< 5,0.068,0.074,0.065
123,0,3,3,standard,0,married,1,1,Many,5 - 10,0.096,0.1,0.1
124,1,2,0,standard,1,married,0,0,Few,5 - 10,0.065,0.059,0.062
125,1,2,5,standard,1,single,2,1,Few,< 5,0.048,0.035,0.032
126,1,2,0,standard,1,divorced,0,1,Many,,0.067,0.056,0.053
127,0,3,4,standard,0,single,2,0,Moderate,5 - 10,0.076,0.083,0.087
128,0,4,3,standard,1,married,2,1,Few,5 - 10,0.094,0.09,0.098
129,0,1,2,standard,1,single,2,0,Moderate,< 5,0.062,0.075,0.072
130,1,3,2,standard,0,single,1,0,Few,< 5,0.091,0.089,0.087
131,1,1,5,standard,1,married,1,0,Moderate,5 - 10,0.063,0.068,0.06
132,1,0,0,standard,1,married,2,0,Few,5 - 10,0.064,0.058,0.053
133,1,1,4,standard,1,single,2,1,,< 5,0.089,0.085,0.079
134,0,2,2,free/reduced,1,married,1,1,,< 5,0.059,0.071,0.068
135,1,2,2,free/reduced,1,single,1,1,Few,,0.062,0.062,0.057
136,1,1,1,free/reduced,1,married,1,1,Moderate,5 - 10,0.054,0.049,0.047
137,0,4,3,free/reduced,0,single,2,1,Few,> 10,0.084,0.09,0.091
138,1,3,2,standard,1,single,1,1,Few,> 10,0.093,0.089,0.082
141,0,4,0,standard,0,married,1,1,Few,> 10,0.081,0.091,0.085
142,1,4,2,free/reduced,1,married,2,0,Few,< 5,0.057,0.061,0.049
143,0,1,4,standard,1,married,1,1,,5 - 10,0.051,0.048,0.054
144,0,0,2,standard,0,married,1,1,Moderate,5 - 10,0.083,0.092,0.092
145,0,3,0,standard,1,single,2,1,Moderate,5 - 10,0.054,0.072,0.072
146,1,2,0,standard,1,married,2,1,Few,5 - 10,0.074,0.067,0.064
147,1,5,5,free/reduced,1,married,2,1,Few,< 5,0.035,0.037,0.03
148,1,3,5,standard,1,married,2,2,Few,< 5,0.056,0.062,0.058
149,0,3,1,free/reduced,0,married,2,1,Few,5 - 10,0.069,0.073,0.085
150,0,4,2,free/reduced,1,married,2,0,Moderate,5 - 10,0.056,0.059,0.057
151,0,3,0,free/reduced,1,married,2,0,Many,5 - 10,0.065,0.067,0.067
152,1,3,6,standard,1,divorced,2,0,Few,5 - 10,0.066,0.063,0.056
153,0,2,1,standard,0,,1,0,Few,< 5,0.055,0.065,0.067
154,0,4,2,standard,1,married,2,1,,> 10,0.065,0.063,0.064
155,0,2,4,free/reduced,1,married,3,1,Few,5 - 10,0.028,0.035,0.029
156,0,3,6,standard,1,single,1,2,Moderate,5 - 10,0.072,0.07,0.073
157,1,5,5,standard,1,married,2,1,Few,5 - 10,0.078,0.07,0.059
158,1,2,4,standard,2,single,2,0,Few,5 - 10,0.081,0.074,0.077
159,0,2,1,free/reduced,2,married,1,1,Few,< 5,0.078,0.078,0.08
160,0,2,5,free/reduced,1,married,2,1,Moderate,> 10,0.063,0.068,0.071
161,1,3,5,free/reduced,1,married,0,0,Moderate,< 5,0.026,0.026,0.027
162,1,4,2,free/reduced,1,married,2,1,Few,5 - 10,0.063,0.066,0.065
163,0,1,3,free/reduced,0,single,2,0,Few,> 10,0.053,0.059,0.072
164,1,3,4,free/reduced,2,married,1,1,,< 5,0.086,0.083,0.074
165,1,3,5,standard,0,married,1,1,Few,> 10,0.086,0.076,0.074
166,0,2,0,standard,1,married,0,0,Few,< 5,0.079,0.081,0.077
167,0,4,4,free/reduced,0,divorced,1,1,Few,5 - 10,0.072,0.08,0.08
168,0,1,2,free/reduced,1,single,1,1,Moderate,5 - 10,0.06,0.083,0.079
169,1,3,4,free/reduced,0,,2,0,Moderate,5 - 10,0.068,0.069,0.066
170,0,4,5,standard,1,divorced,1,0,Few,5 - 10,0.058,0.06,0.058
171,0,2,4,free/reduced,0,married,1,1,Moderate,,0.039,0.061,0.066
172,1,3,4,free/reduced,1,,2,1,Moderate,5 - 10,0.06,0.063,0.054
173,0,1,2,free/reduced,1,divorced,2,0,Few,< 5,0.048,0.058,0.06
174,0,1,0,free/reduced,1,married,1,1,Few,< 5,0.039,0.054,0.052
175,1,2,0,standard,1,married,2,2,Few,5 - 10,0.054,0.049,0.049
176,0,1,2,free/reduced,0,single,2,1,Few,5 - 10,0.063,0.071,0.065
177,0,2,4,standard,1,divorced,1,0,Moderate,,0.05,0.064,0.073
178,1,2,0,standard,1,married,2,1,,< 5,0.063,0.063,0.05
179,0,1,4,standard,1,single,2,1,,> 10,0.055,0.063,0.073
180,0,3,0,standard,1,divorced,1,1,Few,> 10,0.083,0.084,0.086
181,1,3,2,standard,1,married,2,1,Few,> 10,0.055,0.058,0.052
182,1,0,3,standard,1,married,2,1,,5 - 10,0.054,0.065,0.057
183,1,5,4,standard,1,married,2,1,,< 5,0.067,0.062,0.054
184,0,0,1,free/reduced,1,single,2,1,,> 10,0.04,0.054,0.054
185,1,5,5,standard,0,married,0,1,Moderate,< 5,0.077,0.071,0.068
186,0,2,4,standard,0,married,0,1,Moderate,5 - 10,0.07,0.083,0.088
187,0,3,1,free/reduced,1,divorced,1,0,Moderate,5 - 10,0.051,0.063,0.069
188,0,3,3,free/reduced,0,married,1,1,Moderate,5 - 10,0.085,0.1,0.1
190,0,3,1,standard,1,married,2,1,Few,5 - 10,0.095,0.098,0.1
191,1,2,2,free/reduced,0,,2,0,Moderate,5 - 10,0.067,0.07,0.066
192,0,3,0,free/reduced,1,single,1,1,Few,5 - 10,0.045,0.057,0.056
193,1,1,1,standard,0,single,1,1,Moderate,< 5,0.069,0.068,0.07
194,1,1,0,standard,1,married,2,1,Few,5 - 10,0.057,0.049,0.047
195,1,3,0,standard,1,married,2,1,Few,5 - 10,0.071,0.072,0.067
196,0,3,1,free/reduced,0,widowed,1,1,Moderate,5 - 10,0.076,0.091,0.091
197,1,0,2,free/reduced,1,married,2,1,Few,5 - 10,0.031,0.036,0.031
198,1,0,2,standard,1,single,1,1,Moderate,5 - 10,0.079,0.081,0.083
199,1,3,5,standard,0,divorced,2,1,Moderate,5 - 10,0.073,0.067,0.07
200,0,1,1,free/reduced,1,married,1,1,Few,> 10,0.078,0.08,0.083
201,0,2,3,standard,1,married,2,1,Moderate,5 - 10,0.084,0.086,0.082
203,1,3,1,standard,0,divorced,1,1,,> 10,0.1,0.1,0.1
204,1,2,5,free/reduced,1,single,1,1,Moderate,5 - 10,0.059,0.06,0.059
205,1,3,5,standard,1,married,1,1,Moderate,5 - 10,0.063,0.054,0.049
206,0,2,0,free/reduced,1,single,0,1,Moderate,5 - 10,0.041,0.063,0.056
207,1,2,3,standard,0,married,2,1,Few,5 - 10,0.1,0.099,0.098
208,0,2,2,free/reduced,2,married,1,0,Moderate,5 - 10,0.064,0.069,0.074
210,1,4,4,free/reduced,1,single,1,1,,5 - 10,0.063,0.068,0.068
212,0,3,4,standard,1,divorced,0,1,Moderate,< 5,0.058,0.07,0.068
213,1,4,4,standard,1,single,1,1,Moderate,5 - 10,0.1,0.092,0.093
214,1,1,2,standard,1,,2,0,Many,< 5,0.072,0.07,0.067
215,1,3,1,free/reduced,0,married,2,2,,> 10,0.07,0.078,0.072
216,0,1,1,free/reduced,0,divorced,1,0,Few,5 - 10,0.064,0.083,0.072
217,1,2,4,standard,1,divorced,2,1,Few,< 5,0.064,0.066,0.067
218,1,1,0,standard,0,single,1,1,,5 - 10,0.1,0.097,0.092
219,1,5,0,standard,0,married,2,1,Moderate,5 - 10,0.086,0.087,0.091
220,0,2,1,standard,1,married,1,0,Few,5 - 10,0.069,0.076,0.079
221,1,0,1,standard,1,married,2,1,Few,< 5,0.069,0.069,0.07
222,0,3,1,standard,1,married,1,1,Few,< 5,0.06,0.06,0.068
223,0,1,4,standard,0,married,1,0,Moderate,5 - 10,0.063,0.072,0.075
224,1,2,5,standard,1,,2,1,Moderate,5 - 10,0.062,0.069,0.059
226,1,3,4,standard,2,single,2,1,,> 10,0.061,0.06,0.055
227,1,2,2,free/reduced,0,single,2,1,Few,5 - 10,0.037,0.045,0.044
228,1,1,6,standard,0,divorced,0,0,,< 5,0.079,0.08,0.083
229,1,2,0,standard,1,single,2,1,Few,< 5,0.066,0.059,0.06
230,1,2,6,standard,1,married,1,1,Few,5 - 10,0.084,0.077,0.073
231,1,2,2,standard,1,single,2,1,Few,> 10,0.093,0.08,0.081
232,1,2,2,standard,1,divorced,0,0,Few,5 - 10,0.059,0.065,0.057
233,1,4,0,standard,1,single,2,1,Moderate,,0.051,0.053,0.048
234,1,1,0,free/reduced,1,married,1,0,Few,5 - 10,0.058,0.056,0.056
235,0,1,0,standard,1,single,2,0,Moderate,5 - 10,0.085,0.094,0.09
236,1,3,1,free/reduced,1,married,1,2,Few,5 - 10,0.057,0.059,0.061
237,0,0,2,standard,1,divorced,1,1,Few,> 10,0.067,0.075,0.075
238,1,2,0,standard,2,married,2,0,Many,5 - 10,0.078,0.058,0.062
239,1,0,4,standard,2,single,2,0,Moderate,> 10,0.065,0.052,0.054
240,0,1,2,free/reduced,0,married,0,1,,5 - 10,0.043,0.052,0.051
241,1,2,5,standard,0,divorced,2,1,Few,> 10,0.059,0.064,0.06
242,1,4,6,standard,1,single,1,1,Few,5 - 10,0.06,0.059,0.05
243,1,4,5,free/reduced,1,married,2,0,Moderate,> 10,0.072,0.051,0.06
244,0,5,2,standard,1,married,0,0,Moderate,< 5,0.056,0.063,0.06
245,0,3,2,free/reduced,0,married,1,0,Few,5 - 10,0.066,0.08,0.082
246,0,1,5,standard,1,single,0,1,Moderate,< 5,0.06,0.072,0.065
247,0,3,1,standard,0,divorced,2,0,Moderate,5 - 10,0.099,0.1,0.1
248,0,2,5,standard,0,married,2,1,Moderate,< 5,0.083,0.091,0.095
249,0,1,0,standard,1,divorced,2,0,Few,< 5,0.085,0.09,0.091
250,1,3,1,free/reduced,0,divorced,2,1,Moderate,> 10,0.082,0.085,0.082
251,1,1,3,standard,1,married,1,1,,> 10,0.07,0.061,0.062
252,1,2,5,free/reduced,1,married,1,1,Moderate,5 - 10,0.052,0.056,0.049
253,1,2,4,standard,1,married,1,1,Few,5 - 10,0.094,0.091,0.089
254,0,3,0,standard,1,single,1,1,,5 - 10,0.055,0.06,0.061
255,0,0,0,standard,0,married,2,1,Few,< 5,0.075,0.087,0.093
256,1,2,5,standard,1,married,2,1,Few,5 - 10,0.07,0.055,0.057
257,0,1,5,standard,1,divorced,1,0,Moderate,5 - 10,0.072,0.086,0.085
258,0,3,2,free/reduced,0,divorced,0,1,Moderate,5 - 10,0.05,0.064,0.069
259,0,3,5,standard,1,single,2,1,,< 5,0.062,0.065,0.063
260,0,2,4,free/reduced,1,married,1,0,Few,5 - 10,0.069,0.07,0.075
261,0,3,1,free/reduced,1,,2,1,Few,< 5,0.054,0.058,0.065
262,0,4,2,free/reduced,0,married,2,1,Moderate,5 - 10,0.073,0.079,0.076
264,0,5,4,standard,0,married,1,1,Few,> 10,0.094,0.086,0.1
265,1,0,0,standard,0,,1,0,Moderate,< 5,0.077,0.081,0.078
266,1,4,0,standard,2,married,2,0,Few,5 - 10,0.1,0.096,0.097
267,0,0,4,free/reduced,0,widowed,2,1,Few,5 - 10,0.076,0.09,0.092
268,0,2,5,standard,1,married,1,1,Few,5 - 10,0.057,0.069,0.068
269,1,2,0,standard,2,divorced,1,1,Few,5 - 10,0.08,0.086,0.075
270,1,2,1,standard,0,single,2,2,Few,5 - 10,0.078,0.082,0.082
271,1,3,2,standard,0,single,1,1,Few,5 - 10,0.088,0.079,0.085
272,0,2,3,standard,1,divorced,2,1,,< 5,0.059,0.07,0.068
273,1,4,0,standard,1,married,2,0,Few,5 - 10,0.079,0.067,0.073
274,1,3,1,standard,0,single,0,1,Moderate,< 5,0.094,0.093,0.095
275,1,5,2,standard,1,married,2,1,,5 - 10,0.069,0.064,0.062
276,1,2,1,free/reduced,0,married,1,0,Moderate,< 5,0.046,0.05,0.057
277,0,2,5,free/reduced,0,married,2,1,,5 - 10,0.047,0.065,0.063
278,0,2,4,free/reduced,1,married,1,1,Few,5 - 10,0.06,0.076,0.066
279,1,3,0,standard,1,married,2,1,Few,< 5,0.091,0.091,0.082
280,1,0,0,free/reduced,1,divorced,2,1,Moderate,5 - 10,0.045,0.043,0.035
281,0,3,6,standard,1,single,2,1,Few,5 - 10,0.079,0.078,0.079
282,1,3,3,free/reduced,1,married,0,1,,5 - 10,0.066,0.066,0.069
283,1,3,0,standard,1,married,2,1,Moderate,5 - 10,0.067,0.065,0.071
284,0,1,5,standard,1,single,2,0,Moderate,,0.065,0.073,0.075
285,0,4,2,free/reduced,1,single,0,1,Few,,0.058,0.063,0.067
286,1,3,1,standard,1,married,0,1,Moderate,< 5,0.076,0.063,0.07
287,0,3,6,free/reduced,0,married,1,1,Few,5 - 10,0.067,0.078,0.08
289,0,3,2,free/reduced,0,married,1,1,Few,,0.067,0.076,0.077
290,0,0,0,free/reduced,0,single,2,1,,5 - 10,0.056,0.079,0.078
291,0,3,4,standard,0,single,1,1,Few,5 - 10,0.088,0.098,0.093
292,0,0,5,standard,1,single,2,1,Few,5 - 10,0.049,0.057,0.051
293,1,0,1,standard,1,married,1,1,Moderate,5 - 10,0.06,0.066,0.063
294,1,5,6,standard,1,married,1,1,Few,> 10,0.077,0.073,0.072
295,1,1,4,free/reduced,1,married,1,0,Few,> 10,0.057,0.058,0.055
296,1,3,1,free/reduced,1,single,0,0,Moderate,5 - 10,0.053,0.063,0.059
297,0,3,5,standard,0,divorced,2,2,Few,< 5,0.056,0.062,0.071
298,0,3,6,standard,2,divorced,1,1,Few,,0.066,0.077,0.071
299,0,3,4,free/reduced,0,divorced,1,1,Few,> 10,0.082,0.091,0.093
300,1,3,4,free/reduced,1,married,0,0,Few,< 5,0.072,0.076,0.077
301,1,1,2,free/reduced,1,married,2,1,,5 - 10,0.07,0.073,0.063
302,0,1,4,free/reduced,1,married,2,1,Moderate,,0.05,0.063,0.063
304,1,3,2,standard,1,married,0,0,Few,5 - 10,0.079,0.071,0.067
305,1,2,1,standard,0,divorced,2,1,Few,5 - 10,0.078,0.07,0.071
306,0,4,0,standard,0,divorced,2,0,Few,5 - 10,0.095,0.096,0.094
307,1,3,4,standard,0,married,1,1,Few,5 - 10,0.089,0.08,0.082
310,0,1,5,standard,1,single,1,1,Moderate,5 - 10,0.079,0.083,0.08
311,0,1,6,standard,2,single,0,0,Few,5 - 10,0.066,0.078,0.078
312,0,2,6,standard,2,married,2,1,Moderate,5 - 10,0.074,0.1,0.1
313,1,5,2,standard,0,married,2,0,Moderate,< 5,0.081,0.08,0.082
314,1,3,4,standard,2,married,2,1,Few,> 10,0.078,0.071,0.072
315,1,3,4,free/reduced,1,single,2,1,Few,< 5,0.07,0.071,0.065
316,1,4,0,standard,1,divorced,0,1,Moderate,> 10,0.078,0.082,0.074
317,0,5,4,free/reduced,1,married,2,1,Few,< 5,0.043,0.061,0.059
318,1,1,1,free/reduced,1,divorced,2,0,Many,> 10,0.067,0.073,0.068
319,1,5,4,free/reduced,1,single,2,1,Few,5 - 10,0.06,0.053,0.049
320,0,3,0,standard,0,divorced,1,1,Many,5 - 10,0.091,0.1,0.098
322,0,5,5,standard,1,married,0,1,Moderate,5 - 10,0.054,0.072,0.072
323,0,2,3,standard,1,married,1,1,Moderate,< 5,0.072,0.078,0.078
324,0,2,0,standard,0,divorced,0,1,Moderate,< 5,0.073,0.08,0.085
325,0,3,2,standard,1,married,0,1,Few,< 5,0.05,0.066,0.067
326,0,3,0,standard,1,married,0,1,,< 5,0.079,0.081,0.085
327,0,2,0,free/reduced,0,married,2,1,Few,5 - 10,0.053,0.063,0.069
328,1,1,3,free/reduced,1,married,1,1,Few,< 5,0.083,0.071,0.079
329,1,1,0,standard,1,married,1,0,,> 10,0.092,0.09,0.089
330,1,2,6,free/reduced,0,married,2,1,,5 - 10,0.043,0.037,0.035
331,1,2,0,free/reduced,1,single,3,0,Moderate,5 - 10,0.058,0.058,0.051
332,1,4,5,standard,1,single,1,1,Few,< 5,0.069,0.057,0.056
333,1,2,1,free/reduced,0,married,1,0,Moderate,5 - 10,0.042,0.044,0.041
334,1,2,4,standard,0,,0,2,Few,< 5,0.062,0.07,0.063
335,0,2,2,free/reduced,1,divorced,1,1,Few,5 - 10,0.048,0.059,0.054
336,0,2,5,standard,1,widowed,1,0,Few,5 - 10,0.054,0.064,0.065
337,1,1,2,free/reduced,1,divorced,2,0,Moderate,> 10,0.048,0.054,0.053
338,0,4,2,standard,1,single,1,0,Few,> 10,0.084,0.084,0.078
339,0,4,6,free/reduced,1,married,2,1,Few,> 10,0.06,0.065,0.061
340,1,2,3,standard,1,married,0,1,Few,< 5,0.072,0.076,0.069
341,0,3,2,standard,1,single,2,1,Few,< 5,0.073,0.08,0.079
342,0,1,5,standard,0,married,1,2,Moderate,5 - 10,0.082,0.1,0.097
343,1,1,5,free/reduced,1,divorced,0,0,Moderate,> 10,0.041,0.046,0.041
344,0,1,2,standard,1,married,2,1,Few,5 - 10,0.037,0.054,0.055
345,0,3,0,standard,1,married,1,0,Moderate,< 5,0.053,0.058,0.061
346,1,3,5,free/reduced,0,married,0,1,,5 - 10,0.05,0.059,0.046
347,1,2,1,standard,0,married,1,1,,5 - 10,0.098,0.093,0.1
348,0,0,6,free/reduced,1,divorced,2,1,Moderate,5 - 10,0.056,0.065,0.066
349,0,0,3,free/reduced,1,married,1,1,Few,5 - 10,0.052,0.06,0.055
350,1,3,5,standard,1,married,1,1,Moderate,< 5,0.074,0.074,0.067
351,0,2,4,standard,0,single,2,0,Few,5 - 10,0.064,0.072,0.072
352,1,2,2,standard,0,married,1,0,Moderate,5 - 10,0.08,0.073,0.076
353,1,5,0,standard,0,single,1,1,Few,< 5,0.082,0.078,0.077
354,0,1,0,standard,1,single,2,1,Few,< 5,0.071,0.087,0.08
355,0,2,5,standard,1,single,2,1,Moderate,5 - 10,0.051,0.06,0.048
357,0,5,4,standard,0,married,2,1,Moderate,,0.08,0.089,0.083
358,0,3,0,standard,0,married,2,1,,5 - 10,0.072,0.081,0.088
359,0,2,5,standard,1,married,1,1,,> 10,0.084,0.086,0.08
360,0,1,1,standard,0,married,0,1,Few,< 5,0.057,0.062,0.063
361,1,0,0,standard,1,married,0,1,Moderate,> 10,0.077,0.077,0.07
362,1,5,3,standard,1,married,2,0,Few,> 10,0.095,0.091,0.085
363,0,1,6,standard,1,divorced,2,1,Moderate,5 - 10,0.074,0.093,0.084
364,1,3,1,free/reduced,1,married,1,1,Moderate,5 - 10,0.055,0.054,0.057
365,1,2,0,standard,1,married,2,0,Moderate,5 - 10,0.067,0.072,0.069
366,0,1,4,free/reduced,1,single,0,1,Few,5 - 10,0.043,0.052,0.056
367,1,1,0,standard,1,single,2,0,Few,< 5,0.064,0.061,0.053
368,0,3,2,standard,1,married,1,0,Few,< 5,0.079,0.089,0.094
369,1,3,1,standard,1,married,2,1,Moderate,5 - 10,0.089,0.076,0.076
370,0,5,5,standard,2,single,2,0,Few,5 - 10,0.082,0.081,0.088
371,0,2,4,standard,1,divorced,1,0,Few,5 - 10,0.061,0.066,0.065
372,1,0,2,standard,1,married,1,1,Few,5 - 10,0.054,0.052,0.054
373,0,2,2,standard,0,single,1,0,Moderate,< 5,0.051,0.063,0.071
375,1,2,2,standard,1,married,1,0,Moderate,< 5,0.051,0.049,0.044
376,0,4,2,free/reduced,0,married,3,0,Moderate,> 10,0.059,0.06,0.071
377,1,3,0,standard,0,married,2,1,Moderate,5 - 10,0.078,0.073,0.074
378,0,1,5,standard,1,married,1,0,Moderate,5 - 10,0.058,0.069,0.059
380,0,2,0,standard,1,married,2,1,Moderate,5 - 10,0.09,0.088,0.093
381,1,3,6,free/reduced,1,divorced,2,1,,5 - 10,0.071,0.065,0.06
382,1,3,0,standard,0,married,1,0,Moderate,< 5,0.083,0.085,0.09
383,0,3,1,standard,0,married,3,0,Moderate,5 - 10,0.061,0.066,0.069
384,1,0,2,free/reduced,2,married,2,1,Few,5 - 10,0.049,0.056,0.054
385,1,4,2,standard,1,,2,1,,< 5,0.063,0.041,0.035
386,1,3,6,standard,1,married,2,1,,5 - 10,0.063,0.061,0.054
387,1,4,2,standard,2,married,1,1,,5 - 10,0.098,0.084,0.076
388,0,2,2,free/reduced,0,divorced,2,1,Moderate,> 10,0.077,0.094,0.094
389,0,1,5,free/reduced,1,single,1,1,,< 5,0.06,0.077,0.071
390,0,4,2,standard,1,divorced,1,0,Few,5 - 10,0.08,0.081,0.078
391,1,2,5,standard,0,married,1,1,Few,5 - 10,0.082,0.079,0.077
392,1,1,1,standard,1,married,2,1,,< 5,0.053,0.051,0.049
393,0,3,1,free/reduced,1,married,2,0,Moderate,< 5,0.045,0.048,0.05
394,0,1,2,standard,1,single,2,1,Few,< 5,0.041,0.065,0.06
395,1,3,5,free/reduced,0,widowed,2,1,Moderate,5 - 10,0.069,0.064,0.066
396,0,2,1,standard,0,married,2,1,,5 - 10,0.068,0.08,0.076
397,1,3,5,free/reduced,0,married,1,0,Moderate,5 - 10,0.049,0.04,0.038
398,1,0,2,free/reduced,2,married,2,1,Few,> 10,0.036,0.043,0.033
399,1,2,1,free/reduced,1,married,1,1,Few,< 5,0.057,0.057,0.053
400,0,1,4,standard,0,single,2,1,,5 - 10,0.079,0.077,0.084
401,1,1,0,free/reduced,0,divorced,1,1,,5 - 10,0.063,0.068,0.067
402,0,1,2,standard,0,divorced,2,0,Many,5 - 10,0.074,0.082,0.077
403,1,3,2,standard,1,married,0,0,Moderate,5 - 10,0.066,0.06,0.051
404,0,2,5,standard,1,married,2,0,Few,5 - 10,0.056,0.057,0.059
405,1,2,5,free/reduced,1,single,0,0,Few,< 5,0.052,0.057,0.048
406,0,2,4,standard,1,widowed,2,1,Moderate,5 - 10,0.057,0.059,0.062
407,0,4,4,standard,0,married,1,1,Few,< 5,0.073,0.087,0.088
408,0,3,4,standard,0,divorced,2,0,Few,> 10,0.058,0.069,0.066
409,0,0,4,standard,1,married,1,1,,< 5,0.072,0.073,0.076
410,1,1,4,standard,1,married,2,0,Few,5 - 10,0.073,0.076,0.066
411,0,3,0,free/reduced,2,married,0,0,Few,5 - 10,0.052,0.064,0.059
412,0,3,4,standard,1,single,1,1,Moderate,< 5,0.055,0.058,0.066
413,1,0,0,standard,1,married,2,0,Few,< 5,0.046,0.042,0.048
414,0,1,4,free/reduced,1,married,0,1,Moderate,5 - 10,0.052,0.065,0.064
415,1,1,4,free/reduced,1,single,2,1,Few,< 5,0.062,0.061,0.05
416,0,2,6,free/reduced,0,single,1,2,Moderate,,0.056,0.061,0.064
417,0,5,1,standard,1,married,2,1,Few,> 10,0.075,0.071,0.078
418,1,4,5,free/reduced,1,married,2,1,Few,> 10,0.088,0.079,0.076
419,1,4,1,standard,1,single,2,0,Moderate,5 - 10,0.1,0.09,0.094
420,0,2,1,free/reduced,0,married,0,1,Few,> 10,0.059,0.071,0.077
421,0,3,2,free/reduced,0,divorced,2,1,,5 - 10,0.062,0.075,0.076
422,0,2,4,free/reduced,0,married,1,0,Few,< 5,0.052,0.061,0.067
423,0,3,1,standard,1,married,1,1,Moderate,> 10,0.079,0.083,0.082
424,1,3,4,free/reduced,0,married,1,1,Moderate,< 5,0.057,0.056,0.057
425,0,2,5,standard,1,single,2,1,Moderate,5 - 10,0.059,0.074,0.066
426,0,3,5,free/reduced,1,single,1,1,Few,< 5,0.048,0.057,0.06
427,0,2,6,standard,1,married,0,1,,> 10,0.069,0.08,0.077
428,1,2,4,standard,0,single,1,1,Many,5 - 10,0.1,0.093,0.094
430,1,2,4,standard,1,married,1,1,,5 - 10,0.072,0.073,0.067
431,0,3,0,free/reduced,0,married,3,1,,5 - 10,0.04,0.053,0.056
432,0,3,0,free/reduced,0,married,1,0,Few,> 10,0.059,0.066,0.072
433,0,1,1,free/reduced,2,widowed,0,1,,5 - 10,0.079,0.08,0.084
434,1,4,6,free/reduced,1,divorced,2,0,Few,5 - 10,0.051,0.056,0.052
435,1,2,1,standard,0,married,2,1,Moderate,> 10,0.074,0.088,0.085
436,1,2,2,standard,1,single,2,1,Moderate,< 5,0.087,0.085,0.078
437,1,1,2,standard,1,single,2,1,Moderate,5 - 10,0.071,0.064,0.066
438,1,0,0,free/reduced,0,single,2,0,Few,5 - 10,0.048,0.053,0.052
439,1,2,0,free/reduced,0,married,2,0,Few,5 - 10,0.048,0.055,0.051
440,0,0,0,free/reduced,1,married,2,0,Many,> 10,0.042,0.053,0.052
441,0,3,5,standard,1,married,0,1,Moderate,5 - 10,0.064,0.07,0.067
445,1,5,0,standard,0,divorced,2,0,Moderate,5 - 10,0.054,0.058,0.065
446,1,2,1,standard,1,widowed,0,1,Moderate,< 5,0.071,0.073,0.069
447,1,2,1,free/reduced,1,married,0,1,Moderate,5 - 10,0.076,0.078,0.071
448,1,1,2,standard,1,married,0,1,Moderate,> 10,0.062,0.048,0.05
449,1,4,5,standard,1,single,2,1,Many,5 - 10,0.067,0.063,0.062
450,1,4,5,standard,1,single,1,0,,5 - 10,0.09,0.069,0.066
451,0,1,2,free/reduced,0,divorced,1,1,Moderate,5 - 10,0.063,0.084,0.087
452,1,3,1,free/reduced,1,married,1,1,Few,> 10,0.068,0.056,0.059
453,1,5,0,standard,1,single,0,1,Few,5 - 10,0.057,0.052,0.049
454,0,1,6,free/reduced,0,single,1,1,Moderate,< 5,0.047,0.071,0.068
455,0,1,0,standard,1,single,1,1,Moderate,5 - 10,0.061,0.08,0.077
456,0,2,2,standard,0,married,0,1,Moderate,5 - 10,0.087,0.094,0.093
457,1,4,6,standard,1,married,1,0,,5 - 10,0.069,0.06,0.056
458,1,1,5,standard,2,married,3,1,Few,> 10,0.06,0.064,0.057
459,0,0,1,standard,0,single,2,1,,5 - 10,0.053,0.054,0.062
460,1,2,5,standard,2,single,2,0,Few,5 - 10,0.063,0.059,0.059
461,1,5,0,free/reduced,1,married,2,1,,5 - 10,0.063,0.059,0.055
462,1,4,5,standard,1,divorced,2,1,,5 - 10,0.095,0.088,0.088
463,0,2,1,standard,0,single,2,1,Few,> 10,0.082,0.094,0.097
464,0,1,5,free/reduced,1,married,1,2,,< 5,0.032,0.054,0.046
465,1,3,0,standard,1,married,1,1,,> 10,0.073,0.065,0.066
466,1,4,1,standard,1,married,2,0,Moderate,5 - 10,0.089,0.071,0.071
467,0,4,6,free/reduced,0,single,2,0,Few,5 - 10,0.054,0.063,0.062
468,1,3,2,free/reduced,0,married,1,1,Moderate,> 10,0.067,0.06,0.062
469,1,1,4,standard,1,divorced,0,1,Few,> 10,0.083,0.087,0.082
470,1,3,6,standard,1,married,2,1,Few,< 5,0.061,0.059,0.052
471,1,2,4,standard,1,married,2,0,Moderate,< 5,0.08,0.068,0.071
473,1,4,2,free/reduced,0,married,1,1,Few,> 10,0.08,0.083,0.081
474,0,3,2,standard,1,single,0,0,Moderate,5 - 10,0.057,0.061,0.059
476,1,1,3,standard,1,married,2,1,Few,5 - 10,0.098,0.089,0.093
477,0,2,2,standard,2,widowed,1,1,Few,< 5,0.047,0.064,0.063
478,1,2,2,standard,1,single,1,1,Few,5 - 10,0.086,0.076,0.072
479,1,1,1,standard,1,married,2,1,Moderate,,0.078,0.074,0.076
480,1,5,2,standard,0,divorced,1,0,Few,5 - 10,0.077,0.081,0.075
481,1,1,6,standard,1,married,2,1,,< 5,0.064,0.072,0.068
482,1,3,2,standard,0,divorced,1,1,Few,< 5,0.078,0.062,0.069
